symbol,Name,Rating,Fair Price,Expected Return,Base Return,Growth Potential,Liquid Position,Debt Position,Market Cap,Sector
IKNX,Ikonics Corporation,hold,7.000343132146231,-0.020175131814718784,-0.36808621655274354,-0.027343672799594487,0.27173217404997096,0.024422522897193488,15415976.0,Basic Materials
ILMN,Illumina Inc.,sell,262.1475518489953,-0.07124850496292283,-0.2847566030186519,0.10454835202294821,0.034933161400704016,-0.0010187461786177465,45139290000.0,Healthcare
ILPT,Industrial Logistics Properties Trust,hold,21.075883542678486,0.1815475126493738,0.07524083518339064,-0.05217421718020665,0.02696749145169064,0.0357919360205754,1263048122.0,Real Estate
IMAX,Imax Corporation,hold,18.603717102047323,0.03314035235892965,-0.18515873225998247,-0.03785489275565734,0.17418980462107192,0.0038400987337527948,1219159540.0,Consumer Cyclical
IMDZ,Immune Design Corp.,hold,2.0399426388119424,0.39210685990306277,-0.36601510271546167,-0.0406385718681852,0.6400783624463424,0.09121338928791634,74173835.0,Healthcare
IMGN,ImmunoGen Inc.,sell,3.5865951522967947,-0.29092206656833713,-0.4621171572600098,0.0,0.19122549350178364,-0.08749918556256187,833417404.0,Healthcare
IMH,Impac Mortgage Holdings Inc.,strong buy,10.442807720593732,1.3475578047161478,0.10782466696233861,,0.17226435502648396,0.9999999999748743,96715887.0,Financial Services
IMI,Intermolecular Inc.,buy,2.088485794916441,0.8224988625141659,0.8264305631367541,-0.4445418558821139,0.28669741613330335,0.08644395637377156,59205494.0,Technology
IMKTA,Ingles Markets Incorporated Class A Common Stock,strong buy,47.30574391433166,0.8025001541366724,0.12470956895328089,-0.05150768330361921,0.3942589518702937,0.18369950853001527,580442582.0,Consumer Defensive
IMMP,Immutep Limited,sell,1.7442392683305312,-0.14683785313469727,-0.3084359135789475,,0.15358959347789058,-0.059460315786091233,68474382.0,Healthcare
IMMR,Immersion Corporation,hold,9.096882026016521,0.11103830472012663,-0.30126112232602176,0.00933981326014277,0.23590268948557958,0.021717348456787855,290166558.0,Technology
IMMU,Immunomedics Inc.,sell,11.984232021852142,-0.2633948676187305,-0.42210879802960066,,0.08621287202940597,0.005032275629013316,3410560877.0,Healthcare
IMO,Imperial Oil Limited,buy,34.82904823456092,0.3987374601352488,0.15984001702494677,0.030113428103469175,0.10194100042489085,0.015011679570930525,20928257499.0,Energy
IMOS,ChipMOS TECHNOLOGIES INC.,buy,25.63476169989297,0.6880479964996232,0.5757370336484888,-0.3481639868982106,0.33583072983926177,0.03577037811370176,579302303.0,Technology
IMRN,Immuron Limited,sell,5.847618471792158,-0.17506768463198458,-0.3684714898767769,,0.09441055533926623,0.03152446715307522,27556193.0,Healthcare
IMTE,Integrated Media Technology Limited,hold,5.955185009500887,-0.02551673143478156,-0.1616985898457075,,0.16227991369166483,-0.09356683803318977,17523105.0,Technology
IMV,IMV Inc.,sell,3.131051595625475,-0.35484642100668656,-0.4481663523391316,,0.03655800663363906,-0.010706858053644908,244385236.0,Healthcare
IMXI,International Money Express Inc.,sell,9.388923055433569,-0.14155202133907657,-0.4266898870112944,,0.19304348622645984,0.024625596693307106,429489634.0,Industrials
INAP,Internap Corporation,strong sell,-1.2426494729835802,-1.1692263549587072,-0.4621171572600098,0.0,0.0894381178569712,-0.8640160983081195,133940699.0,Technology
INBK,First Internet Bancorp,sell,6.466970536448402,-0.6137742753203903,0.09716763035933096,,0.1762772118472753,-0.9999999992278155,240796614.0,Financial Services
INCY,Incyte Corporation,buy,169.3450571342808,1.3359893069893003,0.29768142763732297,0.9174604148949825,0.05322603703546158,0.00015264466908226915,15886128248.0,Healthcare
INDB,Independent Bank Corp.,strong sell,49.292770580562895,-0.21779253856155228,-0.24719788550729027,,0.06212848728069198,-0.12840176360400202,2016175879.0,Financial Services
INFI,Infinity Pharmaceuticals Inc.,buy,1.7358890527856152,0.3925749299170426,-0.09849972328240852,,0.4112725467220646,0.012333323724935674,74495266.0,Healthcare
INFN,Infinera Corporation,hold,4.098749747805483,0.022888304385430717,-0.4621171572600098,0.0,0.5157005833018384,-0.09816390440884881,750693055.0,Technology
INFO,IHS Markit Ltd.,sell,35.648128458771424,-0.20198973111121132,-0.24129883538098662,0.1476949670584473,-0.0013301696922245476,-0.18895249354868693,19621545100.0,Industrials
INFU,InfuSystems Holdings Inc.,sell,1.943998782899504,-0.37551150868035604,-0.4621171572600098,0.0,0.0901971649470028,-0.07106029911979994,68203203.0,Healthcare
INFY,Infosys Limited American Depositary Shares,hold,12.119604815884488,0.25898409513856907,0.002340361549822534,0.08522394012343826,0.07897302329708578,-0.0023101572580997987,45477624618.0,Technology
ING,ING Group N.V.,buy,24.252627725779526,1.2118213668178377,0.14536091665910322,,,0.9989916674062835,44005273728.0,Financial Services
INGN,Inogen Inc,sell,115.88664201047787,-0.072184880711986,-0.3445299919072843,0.159132256949023,0.051195636288649204,-0.0124981295133062,2922984578.0,Healthcare
INGR,Ingredion Incorporated,buy,111.71108958623287,0.25227937537054146,0.050234653132642526,-0.0837939486957806,0.1504798270201979,0.03521529348346086,6855442775.0,Consumer Defensive
INN,Summit Hotel Properties Inc.,buy,13.594012197477758,0.41168992255152426,0.1939942547798723,0.14462510864532274,0.05635307490007202,-0.09411002708337646,1094750736.0,Real Estate
INNT,Innovate Biopharmaceuticals Inc.,sell,1.4906033415486408,-0.27587776282083515,-0.45958323168958026,,0.029116164638346653,0.08712052147794758,59181724.0,Healthcare
INO,Inovio Pharmaceuticals Inc.,sell,3.024781355835758,-0.3075763916616487,-0.4621171572600098,0.0,0.10106963882666808,-0.013997655980757862,461479790.0,Healthcare
INOD,Innodata Inc.,sell,1.4209740818037941,-0.04442241612017778,-0.43178646702310153,-0.011501784447542351,0.29173962641504647,0.03965742618296875,41403926.0,Technology
INOV,Inovalon Holdings Inc.,buy,16.643444694008274,0.2588391974989272,-0.05098727418354643,0.07524367119218978,0.05760552841337896,0.109508489324454,2129241043.0,Technology
INPX,Inpixon,hold,3.415029607226416,0.06894374088336458,-0.4621171572600098,0.0,0.27720975191522346,0.18638236347570003,5394211.0,Technology
INS,Intelligent Systems Corporation,hold,18.800826375184865,0.13409889584350682,-0.3033834615780563,0.296839820647844,0.07149786703069672,-0.008728025247402016,156960186.0,Technology
INSE,Inspired Entertainment Inc.,hold,4.951050504704753,-0.053360391587466804,-0.4621171572600098,0.0,0.23550456734589065,0.10578341557420146,120991127.0,Consumer Cyclical
INSG,Inseego Corp.,sell,3.390209824567655,-0.3227812488001291,-0.4621171572600098,0.0,0.09505220078960575,-0.023185075082175932,408060515.0,Technology
INSI,Insight Select Income Fund,hold,19.147984193989586,0.12536846197839474,0.057899679225943856,,,,193851634.0,Financial Services
INSM,Insmed Inc.,sell,17.9320943726631,-0.14257111272494544,-0.39417915092100797,,0.16352211700085895,0.020617138442752703,1749948198.0,Healthcare
INSP,Inspire Medical Systems Inc.,hold,80.77966662907455,0.7591895498534889,-0.18001338729199345,0.8051405706401316,0.06350144730500484,0.0030921364478950775,1021867524.0,Healthcare
INST,Instructure Inc.,hold,59.97726200307046,0.548023263203462,-0.15908228737604557,0.6285376765004744,0.0842851659666699,-0.07318607464008764,1420206386.0,Technology
INSW,International Seaways Inc.,sell,5.743384594260709,-0.6048994662914334,-0.4621171572600098,0.0,0.11976828888231683,-0.3300193806661913,511604303.0,Industrials
INSY,Insys Therapeutics Inc.,strong sell,0.15614064227195903,-0.8990963902085858,-0.332644825423255,-0.21902280370433214,0.20669670733313228,-0.6215942511665817,346839317.0,Healthcare
INT,World Fuel Services Corporation,buy,59.41445789868072,1.5145222382170602,0.894950261507403,-0.36825676396527907,0.8654634413661966,0.05489651655628891,1632369724.0,Energy
INTC,Intel Corporation,hold,54.975781337485465,0.22499607193053622,0.012263434565877196,0.06631129770892863,0.05935031099723331,-0.014365236660850322,223316520000.0,Technology
INTG,The Intergroup Corporation,buy,37.363203053265195,0.29030214901653956,-0.17647032731715495,-0.056981743165281484,0.16980363418771116,0.2515089780750024,73242583.0,Real Estate
INTL,INTL FCStone Inc.,sell,3.095876545375525,-0.8134566885388527,-0.15160749304071885,,0.23096625623981892,-0.9984208143003935,727647842.0,Financial Services
INTT,inTest Corporation,strong buy,12.658553692834259,0.8110712197819632,0.3604607553908874,0.21336871639722021,0.21618562189657853,-0.0464126566551738,76157095.0,Technology
INTU,Intuit Inc.,buy,228.44601828140054,0.18741681614074546,-0.06901401234190341,0.15491379191628174,0.02038847961232837,0.0018660861026482678,53503195498.0,Technology
INTX,Intersections Inc.,strong sell,1.7213723317370326,-0.4458519365554238,-0.4621171572600098,0.0,0.096352020125416,-0.1651960803757515,89651663.0,Industrials
INUV,Inuvo Inc.,strong buy,2.725818662334282,1.4254434041488886,0.9222273881839078,0.2557409742856913,0.06441499368304182,0.1155912652437967,39393733.0,Consumer Cyclical
INVA,Innoviva Inc.,buy,52.918598433303444,1.8450471358590683,0.6790636163151536,0.999997147580318,0.03090366134403788,0.01920516905153935,1959159919.0,Healthcare
INVE,Identiv Inc.,hold,4.677985415265743,0.10933635853546714,-0.2321911804387602,-0.054079609826295894,0.28481831910114286,0.04332004694692948,69516043.0,Technology
INVH,Invitation Homes Inc.,sell,16.304450725964358,-0.13835436746847668,-0.3000558842526635,0.1577361763397449,0.035841497778925646,-0.09934494008693462,10687509474.0,Real Estate
INWK,InnerWorkings Inc.,hold,7.259547181411886,0.6490694758705087,-0.16319339831111657,-0.004264627886396255,0.6695158168608515,0.07954290245471918,237684039.0,Consumer Cyclical
INXN,InterXion Holding N.V. (0.01 nominal value),strong sell,34.764793706704786,-0.31941153661439353,-0.26839747758671806,0.03237869434214802,0.06839230040382893,-0.2240656657733484,4096111950.0,Technology
IO,Ion Geophysical Corporation,buy,11.354119290215893,0.21434951913789452,-0.4621171572600098,0.0,0.34275154318173384,0.2662463504637196,138629690.0,Energy
IONS,Ionis Pharmaceuticals Inc.,sell,41.04893020696863,-0.2223421133207562,-0.4195712920901973,,0.12910733167011057,0.0006530643468796171,7951633278.0,Healthcare
IOR,Income Opportunity Realty Investors Inc.,buy,24.24830156610459,1.3432442339967117,0.49228817423329185,,0.71197156660236,0.0001313106284019927,45850354.0,Real Estate
IOSP,Innospec Inc.,strong buy,104.57622400148513,0.7640758002500736,0.34306744207808393,0.10523958187850813,0.20737422914798143,0.02129475718223106,1523100658.0,Basic Materials
IOTS,Adesto Technologies Corporation,buy,5.88710727772081,0.19096253804268176,-0.23270579726810792,0.1121110677702899,0.19402396735153604,0.050064517436512856,154234904.0,Technology
IOVA,Iovance Biotherapeutics Inc.,sell,6.7994027963284775,-0.21755721132447053,-0.3726604590519417,,0.11300176887976998,-0.025367303904749727,1171342211.0,Healthcare
IP,International Paper Company,hold,42.014282939920705,0.0822854352773853,-0.2584399124267027,-0.05853505185487584,0.18247771732774654,0.06319492467091203,18323487983.0,Consumer Cyclical
IPAR,Inter Parfums Inc.,buy,78.08579984029755,0.36986252516003437,0.006298498840056066,0.1334400702320524,0.13673097597335682,0.012713216062303578,1897890810.0,Consumer Defensive
IPAS,iPass Inc.,sell,1.8403417589036808,-0.1727187574384244,-0.4621171572600098,0.0,0.35493225451109844,-0.13300263744196394,19275043.0,Communication Services
IPCI,Intellipharmaceutics International Inc.,sell,0.21378473705899892,-0.29417726962438123,-0.4621171572600098,0.0,0.043571563372856614,0.05689954151032106,6539150.0,Healthcare
IPDN,Professional Diversity Network Inc.,buy,2.4643625628809183,0.87950007898842,0.9998246410785168,-0.9997025033941488,0.2130244583069707,0.5988847002446305,6605449.0,Technology
IPG,Interpublic Group of Companies Inc. (The),buy,33.40460316506879,0.6000357287670214,0.05654987436778747,-0.05166449741565371,0.4475044655501552,0.04691909668392236,8563351420.0,Consumer Cyclical
IPGP,IPG Photonics Corporation,buy,178.3142008881474,0.4897832589783289,0.0016030937324627015,0.25677663513377036,0.13669077945224428,-0.0006835761308998656,6828813867.0,Technology
IPHI,Inphi Corporation $0.001 par value,sell,24.50143208613941,-0.2198659442359317,-0.4621171572600098,0.0,0.15870967780969436,0.01607275246193285,1516555192.0,Technology
IPHS,Innophos Holdings Inc.,sell,21.01433458432754,-0.12311210477415437,0.039552020603567106,-0.1895044495650774,0.30548850785284354,-0.36522639162816894,521601246.0,Basic Materials
IPI,Intrepid Potash Inc,sell,2.243695608338909,-0.21917123102631275,-0.4621171572600098,0.0,0.1581375174359838,0.01400989562747812,414297804.0,Basic Materials
IPIC,iPic Entertainment Inc.,buy,10.895033209309094,1.5725348200257645,0.9291544400901612,0.6854640199533888,0.09284486161827066,-0.20239728438850701,49740622.0,Consumer Cyclical
IPOA,Social Capital Hedosophia Holdings Corp. Class A par value $0.0001,sell,5.42830906030749,-0.3877207553830984,-0.45984365322450804,,0.0005118863228636972,,865950000.0,Industrials
IPWR,Ideal Power Inc.,hold,0.32833527127866885,0.09351650549829099,-0.4621171572600098,0.0,0.5872653003110389,-0.09910042030518895,4479122.0,Industrials
IQ,iQIYI Inc.,strong sell,7.850342662459574,-0.49199571430368977,-0.5000983424501388,-0.1502094257062303,0.08924011347273186,0.001603157627496632,12895743196.0,Technology
IQI,Invesco Quality Municipal Income Trust,hold,12.369809147084359,0.12743529064314157,0.06273205344642929,,,-0.002765545555738602,617153911.0,Financial Services
IQV,IQVIA Holdings Inc.,sell,91.36865420737116,-0.16287110401598415,-0.22092593213721046,0.11796007626205274,0.07376985584744511,-0.22682016960528828,24322056401.0,Healthcare
IR,Ingersoll-Rand plc (Ireland),buy,115.7764735830957,0.3197650985688615,0.07242241714755249,0.006775815925933015,0.12224472430702615,0.0177701174204119,23327521014.0,Industrials
IRBT,iRobot Corporation,buy,102.03079482736533,0.26192020455412923,-0.07110262082253038,0.16706029786004972,0.09203679524912767,-0.00762896063272156,2393242584.0,Technology
IRCP,IRSA Propiedades Comerciales S.A.,buy,26.336405393361037,1.001210943468726,0.23877878294250654,-0.3173475388374193,0.24419535944646809,0.1298188166826324,640466399.0,Real Estate
IRDM,Iridium Communications Inc,hold,24.17472708059826,0.23882096414090137,-0.020246636253497763,0.011379014508245744,0.06726298453542245,0.08407756162373614,2355929727.0,Communication Services
IRET,Investors Real Estate Trust Shares of Beneficial Interest,buy,109.50725637540506,1.8443771286763544,0.2992918875023294,-0.4354741719341386,0.1312372730452256,0.9424407009726603,67659809.0,Real Estate
IRIX,IRIDEX Corporation,sell,4.085183971399275,-0.10136459030975158,-0.4621171572600098,0.0,0.3000733585988957,-0.006789574401088405,66815198.0,Healthcare
IRL,New Ireland Fund Inc (The),buy,9.821901671734484,0.21892267158416073,0.14789061279126292,,,0.0035632760404469277,42494566.0,Financial Services
IRM,Iron Mountain Incorporated (Delaware)Common Stock REIT,strong sell,23.663356031655844,-0.241702298023536,-0.24522907711634023,0.048295543348942704,0.05482894235034519,-0.1784995994627684,9969028459.0,Industrials
IRMD,iRadimed Corporation,sell,23.01535489191266,-0.05577890567340808,-0.2686077443007401,0.07628760494920406,0.07349455947862937,-0.012670461941709954,289759348.0,Healthcare
IROQ,IF Bancorp Inc.,buy,23.648558280546872,0.2432189890557998,0.015849488587855953,,0.045331157732861005,0.10377296355843924,78589582.0,Financial Services
IRR,Voya Natural Resources Equity Income Fund of Beneficial Interest,buy,5.500582055157337,0.20866837925812248,0.1411995965056716,,,,109222521.0,Financial Services
IRS,IRSA Inversiones Y Representaciones S.A.,strong buy,47.37742833230677,3.165310731351482,0.4673842008909539,0.9794042593249597,0.9274913065946182,0.1482056110561425,778319839.0,Real Estate
IRT,Independence Realty Trust Inc.,hold,11.787925138824557,0.28312771282708454,-0.03300347612832055,0.4618889952016838,0.013127573220703681,-0.23670377339585058,869646197.0,Real Estate
IRTC,iRhythm Technologies Inc.,hold,141.8688235772415,0.7992659455605745,-0.10275736019661807,0.8049137079246929,0.02693240208618386,0.002708412993865039,1980981658.0,Healthcare
IRWD,Ironwood Pharmaceuticals Inc.,buy,29.940708665070332,1.4268626885893567,0.35787020512952417,0.9514591001959807,0.05332614734208185,-0.003261546830681028,1959522429.0,Healthcare
ISBC,Investors Bancorp Inc.,sell,1.2868596887148422,-0.7940539460095803,-0.04056827430029608,,0.03186475668151312,-0.8777166334213898,3303394186.0,Financial Services
ISCA,International Speedway Corporation,sell,36.55425191974903,-0.023906072064740533,-0.2480976219567924,-0.02337995791941183,0.09174662945179302,0.017170856947871238,1925300843.0,Consumer Cyclical
ISD,PGIM Short Duration High Yield Fund Inc.,buy,14.908927011822993,0.16857122084868376,0.10110243809623287,,,,450296043.0,Financial Services
ISDR,Issuer Direct Corporation,buy,16.465938863395813,0.41459916034825517,0.09591866204806143,0.010554432796145763,0.2228406866792938,0.0018049624858615942,47371806.0,Technology
ISIG,Insignia Systems Inc.,sell,1.5799432054142624,0.10438357299550445,-0.38109073370237945,0.013663007382862746,0.4788829570031641,-0.11778025872499187,18825241.0,Consumer Cyclical
ISNS,Image Sensing Systems Inc.,buy,7.168323455689443,0.5396819941144707,0.5313132986406226,-0.320528561745379,0.1595504573456894,0.06332949689695555,26369365.0,Technology
ISR,IsoRay Inc. (DE),sell,0.3017047816676585,-0.1408629368286079,-0.43490346591394224,-0.0023488007311226466,0.21610282297419903,0.012817724089807081,25659900.0,Healthcare
ISRG,Intuitive Surgical Inc.,sell,422.25695377413894,-0.0900375009249547,-0.2872788322863369,0.08924920706008144,0.036829385169511175,-0.0031768798392840525,57707677404.0,Healthcare
ISRL,Isramco Inc.,sell,77.07351845853422,-0.28294404102728604,-0.4319977663485247,-0.013645824968770093,0.015388818829707773,0.07984194870785011,322448935.0,Energy
ISSC,Innovative Solutions and Support Inc.,hold,2.038773648068433,-0.00158434598342444,-0.4621171572600098,0.0,0.3701655795383405,0.022898448985793962,36880912.0,Industrials
ISTR,Investar Holding Corporation,strong sell,-0.6117135600514518,-0.9304962125892102,-0.1098913817193079,,0.05408723308590835,-0.9695781567629262,228924719.0,Financial Services
IT,Gartner Inc.,sell,120.7002439598913,0.008542057037458313,-0.11988301012831348,0.1743612328073385,0.06136373041786358,-0.18097831774802886,11735223376.0,Technology
ITCB,Itau CorpBanca American Depositary Shares (each representing 1500 shares of no par value),sell,3.7555532255062585,-0.6542604482447391,0.040201117060330915,,0.2026439776919513,-0.9843761872845425,4963513472.0,Financial Services
ITCI,Intra-Cellular Therapies Inc.,hold,12.74213968393249,0.02769031130802663,-0.2510466823293339,,0.2579110196689218,-0.04664280878401217,726218412.0,Healthcare
ITG,Investment Technology Group Inc.,sell,26.591809435435856,-0.04966901819589392,-0.4621171572600098,0.0,0.32690789312387936,0.01807146318778563,996130327.0,Financial Services
ITGR,Integer Holdings Corporation,buy,99.48979613159196,0.36328153399434787,-0.06669249278373279,0.18356824602999477,0.07618870863525595,0.06438998871999813,2562118195.0,Healthcare
ITI,Iteris Inc.,sell,2.60772244892375,-0.2789666937077622,-0.4621171572600098,0.0,0.13773696540501845,-0.02205528460522177,132652286.0,Technology
ITIC,Investors Title Company,sell,149.17992504485045,-0.026850945575214558,-0.19929318317162947,,0.056118499699737034,0.001023591147858216,328084957.0,Financial Services
ITP,IT Tech Packaging Inc.,buy,0.9588502216207395,0.542622969861281,0.9999872933285439,-0.9982609209542861,-0.004829554623393961,0.47825736935796637,14290130.0,Basic Materials
ITRI,Itron Inc.,sell,26.38896992181335,-0.4262194382411533,-0.34992913963477645,-0.002182635202456873,0.20252925679735712,-0.344105702953728,2054379380.0,Technology
ITRM,Iterum Therapeutics plc,hold,6.047392082721768,0.062105638463268054,0.046480445274622584,,0.5751818978970338,-0.6270254874608392,86089292.0,Healthcare
ITRN,Ituran Location and Control Ltd.,hold,36.55837086206708,0.21735553059194662,-0.10184454074913785,0.05868609844060724,0.13836006566328662,0.011956791607905082,692386012.0,Technology
ITT,ITT Inc.,buy,59.96031788777221,0.2733261680997325,0.020956670565242197,-0.08137047534241726,0.16557719563425533,0.07655355608364123,4444824000.0,Industrials
ITUB,Itau Unibanco Banco Holding SA American Depositary Shares (Each repstg 500 Preferred shares),sell,8.70148214004394,-0.03831541033124876,-0.307641412290954,,0.012374954375788505,0.15594718393335927,98274466521.0,Financial Services
ITW,Illinois Tool Works Inc.,hold,130.8332919167882,0.09322514168961615,-0.00813875712857115,-0.0457139294040102,0.05302968103280481,0.004838751925900553,43237052292.0,Industrials
IVAC,Intevac Inc.,buy,7.018196747688301,0.3916568483540172,-0.16496470244029227,0.11195226664896962,0.37398411073770776,0.0032163906551812005,120916813.0,Technology
IVC,Invacare Corporation,sell,1.8925115324417536,-0.5290106346373672,-0.4621171572600098,0.0,0.8639454142674261,-0.9983076743972343,155712864.0,Healthcare
IVH,Ivy High Income Opportunities Fund of Beneficial Interest,buy,15.4872031818241,0.2578764062592995,0.1128985520477912,,,0.07750907145905739,215537815.0,Financial Services
IVR,INVESCO MORTGAGE CAPITAL INC,buy,33.19044272156263,1.2627342603606193,0.2107242836318015,,0.0311627631662732,0.8870701515061357,1740664985.0,Real Estate
IVZ,Invesco Ltd,hold,18.91125898712844,0.23787845489602893,0.15728537456994585,-0.07077533268113534,0.8172961725806414,-0.8157015546807038,7149017820.0,Financial Services
IX,Orix Corp Ads,strong buy,115.58220658961956,0.6492135547729043,0.15727658541925948,,0.20612224096719212,0.14886346053778698,19565492406.0,Financial Services
IZEA,IZEA Worldwide Inc.,sell,0.6576398881286681,-0.44897247597646966,-0.4621171572600098,0.0,0.28429288453949364,-0.3386169860084044,16419322.0,Technology
JACK,Jack In The Box Inc.,sell,59.7310478598931,-0.16930509600945592,-0.18312260734977848,-0.0835343824729452,0.000904658659762525,,2094159452.0,Consumer Cyclical
JAG,Jagged Peak Energy Inc.,strong sell,-3.0062000650315652,-1.2380393539377488,-0.4621171572600098,0.0,0.04652178361429371,-0.8899127630444835,2097759283.0,Energy
JAGX,Jaguar Health Inc.,sell,0.19189422026778688,-0.24719471629116746,-0.4621171572600098,0.0,0.05261316050449594,0.09484049771189551,18173215.0,Healthcare
JAKK,JAKKS Pacific Inc.,buy,4.899206755812725,1.4342353314542504,0.9373122229659676,-0.8220922496887406,0.9921274681436445,0.259419107280928,60381720.0,Consumer Cyclical
JASN,Jason Industries Inc.,buy,4.400730925562009,2.0012893997937895,0.314163239925086,-0.2182802226717877,0.9850003568807586,0.8529372429072819,41092467.0,Industrials
JAX,J. Alexander's Holdings Inc.,hold,10.724024172308157,0.24879950960418595,0.08410674172623755,0.010476713607977972,0.01115980766290825,0.04490310742220638,136959040.0,Consumer Cyclical
JAZZ,Jazz Pharmaceuticals plc,buy,224.50610731356014,0.8432931588189649,0.30222700542001646,0.30056472630362063,0.09179703941027184,0.04779467716690711,7772436872.0,Healthcare
JBGS,JBG SMITH Properties,strong sell,25.508615560462076,-0.2323321422011559,-0.2671883078768661,0.03884105320630571,0.06300186251656714,-0.13731683965404184,4423153700.0,Real Estate
JBHT,J.B. Hunt Transport Services Inc.,hold,105.84932931297526,0.1902629678576488,-0.06102917682014275,0.08574506741850185,0.051343169082532336,0.009797826993044323,10642508161.0,Industrials
JBL,Jabil Inc.,hold,38.90356028665662,0.6713723058540396,-0.06982295928415838,-0.014924343781389071,0.7927746038438748,-0.12336089398987027,3798256392.0,Technology
JBLU,JetBlue Airways Corporation,strong buy,29.53991561997985,0.8460229265654583,0.39066812654164873,0.059793903633985845,0.11634992920519505,0.14564691713974143,5257562519.0,Industrials
JBSS,John B. Sanfilippo & Son Inc.,hold,61.49378217765984,0.09085405345761705,-0.07463916137577475,-0.03338399673495007,0.13222082201174512,-0.021363642738922328,695675461.0,Consumer Defensive
JBT,John Bean Technologies Corporation,buy,89.2762997729407,0.22496971130420068,-0.08482499019519907,0.2612644095101375,0.13795165892761307,-0.17318821779335425,2472685704.0,Industrials
JCAP,Jernigan Capital Inc.,hold,32.297743142497474,0.6287748042182862,0.048165545270071775,0.9787857473723927,0.04918428368206462,-0.555526200500731,432959516.0,Real Estate
JCI,Johnson Controls International plc,buy,43.155067171791984,0.4448741881235665,0.2917475049506453,-0.10229449950925873,0.1744471108908121,-0.022847687127972693,29736217333.0,Industrials
JCOM,j2 Global Inc.,buy,136.39062490396876,0.9739841283687001,0.3274610088874248,0.6115415386610679,0.07209424991923363,-0.12255311283786241,3559604204.0,Technology
JCP,J.C. Penney Company Inc.,buy,4.115604165058524,2.185350725978606,0.9999605596730774,-0.8601019593350978,0.9995692412016144,0.9784541016865604,416326438.0,Consumer Cyclical
JCS,Communications Systems Inc.,buy,3.3809009150225893,0.45878603173294014,-0.4621171572600098,0.0,0.7227841691496817,0.13065023709081736,22255119.0,Technology
JCTCF,Jewett-Cameron Trading Company,strong buy,13.879255340573367,1.1749333192124654,0.34045496315694224,0.3719891004136642,0.3454371943424628,-0.0016952815318295178,28478169.0,Basic Materials
JD,JD.com Inc.,sell,16.82341566306971,-0.19413770761795152,-0.4621171572600098,0.0,0.2163316216749671,-0.01892531830177069,33102395040.0,Consumer Cyclical
JE,Just Energy Group Inc. (Canada),buy,7.205488997131523,1.2953279937456652,0.3891985498047237,-0.14125919290029587,0.5995152373379968,0.08950481358862983,556185741.0,Utilities
JEC,Jacobs Engineering Group Inc.,buy,70.77378630029736,0.24735784776420888,-0.0597898594928129,-0.26806033593147105,0.2584193131662438,0.23982589301208956,8607018433.0,Industrials
JEF,Jefferies Financial Group Inc.,hold,24.897652306527185,0.46357712252402744,-0.4243509022462598,-0.024221021595018155,0.7084014838972446,0.0443952857547818,5870461350.0,Financial Services
JELD,JELD-WEN Holding Inc.,sell,9.978642150003738,-0.31972987517915835,-0.3685137486630088,0.009413752857359237,0.3558020473848651,-0.38713319696689197,1688792323.0,Basic Materials
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund of Beneficial Interest $0.01 par value per share,hold,8.40252205830373,0.11126034279018121,0.043791560037730326,,,,114596178.0,Financial Services
JEQ,Aberdeen Japan Equity Fund Inc.,buy,7.724309612327844,0.2050696093103072,0.13677522930521913,,,0.0008255972526372002,90911799.0,Financial Services
JFR,Nuveen Floating Rate Income Fund,buy,11.584659908570883,0.2767234704947143,0.10222941528168694,,,0.10702527246057647,545278923.0,Financial Services
JG,Aurora Mobile Limited,buy,15.878357734849333,1.4268087136364527,0.36159917310858036,0.9999999626756952,0.08134553477965856,-0.08360473967993254,792806854.0,Technology
JHG,Janus Henderson Group plc,strong buy,49.45445820802193,1.4887957983342048,0.450143132857449,0.5803830790343869,0.23611207879998486,0.047561906220763506,4147887574.0,Financial Services
JHI,John Hancock Investors Trust,hold,17.19628944904421,0.19509432039469438,0.05687688414453884,,,0.07074865349770465,132782131.0,Financial Services
JHS,John Hancock Income Securities Trust,buy,17.488630944242285,0.411714051333718,0.04653214577741216,,,0.297713122803855,151522071.0,Financial Services
JHX,James Hardie Industries plc American Depositary Shares (Ireland),buy,12.610211879794216,0.21282482793197238,0.23402313700831545,0.10141749759745022,0.07858366048243881,-0.2871063433639671,4946281470.0,Basic Materials
JILL,J. Jill Inc.,buy,7.924229137151177,0.6226489314341395,0.07966597305005951,0.06109544516162724,0.3353756469522866,-0.04058830843368744,241487619.0,Consumer Cyclical
JJSF,J & J Snack Foods Corp.,sell,136.91178848160035,0.005550069210251404,-0.16690147949696477,0.017973908084348178,0.06831061688959994,0.0001668805193921763,2795153659.0,Consumer Defensive
JKHY,Jack Henry & Associates Inc.,sell,121.31577782516328,0.04499941653435789,-0.12706502995455027,0.048504973958830355,0.023364380212544944,0.012473177757161169,9796015840.0,Industrials
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4),buy,38.40585292765987,2.232955075150884,0.9945339314143735,0.9998148416015493,0.9048128142499869,-0.7818033950857258,483097803.0,Technology
JLL,Jones Lang LaSalle Incorporated,buy,175.27776241420696,0.38825720474496195,0.12724771930813739,0.2857001934942449,0.32508155499067826,-0.444562104393998,6174724139.0,Real Estate
